   LogDate,UserName                                                                                                                        ,             Sum(TotalIOCount),                Count(QueryID)
2023/01/13,SVC_OPS_DQ_PROD                                                                                                                 ,                      32279421,                           162
2023/01/05,SVC_CDRM_DQ_PROD                                                                                                                ,                        580437,                            34
2023/01/01,TDWM                                                                                                                            ,                         99269,                          4729
2023/01/06,F5383811                                                                                                                        ,                      23421398,                           149
2023/01/09,F4939514                                                                                                                        ,                      72784860,                         18274
2023/01/12,F3806839                                                                                                                        ,                            16,                             6
2023/01/12,F5572622                                                                                                                        ,                         47818,                            20
2023/01/13,F5116481                                                                                                                        ,                      13675053,                            29
2023/01/09,SVC_CPFSAS_DEV                                                                                                                  ,                       3777761,                         40295
2023/01/12,F5131529                                                                                                                        ,                      18426479,                            73
2023/01/11,F4946014                                                                                                                        ,                      33291752,                            82
2023/01/12,F3478343                                                                                                                        ,                       3603868,                           408
2023/01/07,SVC_EBUTERAPROD                                                                                                                 ,                        114947,                             6
2023/01/10,F5209137                                                                                                                        ,                        329672,                            81
2023/01/03,SVC_EBUTERAPROD                                                                                                                 ,                        130180,                             6
2023/01/08,SVC_RMBM_MKTOPS_DEV                                                                                                             ,                      36507398,                          3655
2023/01/10,SVC_BUSINTELUNT                                                                                                                 ,                     121746810,                          4426
2023/01/11,F5142040                                                                                                                        ,                        583499,                            12
2023/01/09,SVC_ABINITIO_VAN_QA                                                                                                             ,                          2376,                            15
2023/01/11,F5090717                                                                                                                        ,                       2597179,                            36
2023/01/11,F5017556                                                                                                                        ,                             8,                             3
2023/01/11,SVC_COMSALESCPPROD                                                                                                              ,                      17219672,                            72
2023/01/10,SVC_RASEOD_RMB_PROD                                                                                                             ,                         14072,                          1156
2023/01/09,F5385024                                                                                                                        ,                            14,                            35
2023/01/07,SVC_COMSALESCPPROD                                                                                                              ,                        628329,                            36
2023/01/15,SVC_DDBI_EXT_DEV                                                                                                                ,                      66963670,                           375
2023/01/06,F5329906                                                                                                                        ,                         46100,                            22
2023/01/13,M5440521                                                                                                                        ,                       4027408,                           264
2023/01/16,SVC_OPRTNS_AIS_QA                                                                                                               ,                        265450,                           572
2023/01/10,F3651142                                                                                                                        ,                      70425992,                           567
2023/01/15,SVC_TDABI_PROD                                                                                                                  ,                    1420331940,                        330918
2023/01/03,F5090717                                                                                                                        ,                      18619913,                          1020
2023/01/15,SVC_OPRTNS_AIS_DEV                                                                                                              ,                          1060,                           400
2023/01/07,SVC_MERLINMISJ                                                                                                                  ,                     627233465,                        116094
2023/01/09,M5132878                                                                                                                        ,                         25932,                            30
2023/01/10,F5116694                                                                                                                        ,                             2,                             5
2023/01/06,F3158500                                                                                                                        ,                      16103391,                            64
2023/01/04,F5422426                                                                                                                        ,                       4326158,                            54
2023/01/03,F5465893                                                                                                                        ,                         12966,                             9
2023/01/16,SVC_ICUST_EDW_PROD                                                                                                              ,                        470553,                           445
2023/01/11,F4911946                                                                                                                        ,                         42766,                            55
2023/01/09,F5028698                                                                                                                        ,                       4440741,                            88
2023/01/11,F3065464                                                                                                                        ,                      42366681,                            50
2023/01/12,R5090733                                                                                                                        ,                         35846,                            16
2023/01/14,F3637433                                                                                                                        ,                            32,                            16
2023/01/11,F5533414                                                                                                                        ,                        156744,                            21
2023/01/12,F5437741                                                                                                                        ,                      83316596,                          3242
2023/01/12,F5585104                                                                                                                        ,                           332,                           126
2023/01/10,SVC_D2TERA_PROD                                                                                                                 ,                      22397922,                           619
2023/01/03,SVC_ICUST_EDW_UAT                                                                                                               ,                       1353446,                          1167
2023/01/12,F5508673                                                                                                                        ,                       5368057,                            80
2023/01/01,SVC_GOOGLE_DEV                                                                                                                  ,                        218295,                           102
2023/01/02,SVC_FNBINSUR_PROD                                                                                                               ,                      21900476,                         18587
2023/01/09,SVC_PCABI_PROD                                                                                                                  ,                      73894117,                           263
2023/01/06,SVC_ABINITIO_VAN_QA                                                                                                             ,                          1921,                            15
2023/01/04,SVC_PREMIERMIS                                                                                                                  ,                      12742624,                         22137
2023/01/14,SVC_EDWTRNPB_PROD                                                                                                               ,                       5912830,                           307
2023/01/09,SVC_DIGIS_PROD                                                                                                                  ,                    1029154580,                         90252
2023/01/11,NETBACKUP_USER                                                                                                                  ,                     217597146,                          7009
2023/01/12,F5453720                                                                                                                        ,                       1697709,                            74
2023/01/13,F5442583                                                                                                                        ,                       2580150,                           285
2023/01/06,SVC_EDWTRAN_PROD                                                                                                                ,                       1052691,                           569
2023/01/04,SVC_CRO_SECM1_PROD                                                                                                              ,                    3014814675,                         84233
2023/01/09,F3166023                                                                                                                        ,                       4307114,                           307
2023/01/14,SVC_TRDT_CROIT_PROD                                                                                                             ,                      40624614,                         15641
2023/01/13,F5423686                                                                                                                        ,                        807068,                           372
2023/01/14,SVC_PBITWH_QA                                                                                                                   ,                     609575331,                          8646
2023/01/04,F2041138                                                                                                                        ,                       3195095,                            70
2023/01/09,F5065240                                                                                                                        ,                      61132185,                           356
2023/01/12,F5537533                                                                                                                        ,                       1357428,                            90
2023/01/02,F5098505                                                                                                                        ,                      17578893,                           108
2023/01/03,F3760898                                                                                                                        ,                       6704199,                             8
2023/01/09,SVC_D2TERA_PROD                                                                                                                 ,                      17115638,                           484
2023/01/14,F5385032                                                                                                                        ,                        589872,                            47
2023/01/08,SVC_FCR_IT_PROD                                                                                                                 ,                      94620445,                         48724
2023/01/15,SVC_LSFIPH                                                                                                                      ,                     146103431,                          1473
2023/01/04,SVC_TDATA_TESTS_PROD                                                                                                            ,                    1959266711,                         17368
2023/01/05,SVC_DIGIS_PROD                                                                                                                  ,                    1176720006,                         97031
2023/01/02,F5367034                                                                                                                        ,                       7140850,                           218
2023/01/12,F5501393                                                                                                                        ,                        930191,                            48
2023/01/11,F5354439                                                                                                                        ,                       2840478,                           108
2023/01/11,SVC_AVALON_RLRC_PROD                                                                                                            ,                      10708846,                           360
2023/01/03,F5386624                                                                                                                        ,                      14891381,                           110
2023/01/15,F5293774                                                                                                                        ,                       4452611,                            36
2023/01/15,SVC_ERM_PROD                                                                                                                    ,                         30019,                           262
2023/01/05,F4671171                                                                                                                        ,                        706690,                            29
2023/01/14,F5288959                                                                                                                        ,                       2337093,                           230
2023/01/07,F5090598                                                                                                                        ,                       4377627,                           218
2023/01/13,SVC_FRMCP_PROD                                                                                                                  ,                        762957,                            27
2023/01/13,F5357764                                                                                                                        ,                       3716404,                           551
2023/01/07,SVC_CT_BI_SQL_A_PROD                                                                                                            ,                     431931935,                          1518
2023/01/14,SVC_SMRTWX_QA                                                                                                                   ,                       6650702,                          7318
2023/01/04,SVC_FNBGTPROD                                                                                                                   ,                      12471251,                          1081
2023/01/12,DBC                                                                                                                             ,                      93999098,                           281
2023/01/06,F5591813                                                                                                                        ,                       3428156,                           113
2023/01/13,SVC_D2TERA_PROD                                                                                                                 ,                       1913028,                            72
2023/01/11,SVC_APP_DIGIS_PROD                                                                                                              ,                    1115256330,                        276882
2023/01/10,F5395879                                                                                                                        ,                           416,                           156
2023/01/04,SVC_CPFSAS_DEV                                                                                                                  ,                       3779328,                         41412
2023/01/05,F3795241                                                                                                                        ,                         12292,                             7
2023/01/14,SVC_OPRTNS_AIS_PROD                                                                                                             ,                       3884394,                          6776
2023/01/04,SVC_TXPBI_DATA_UAT                                                                                                              ,                         10760,                             9
2023/01/06,SVC_DQ_DAM_PROD                                                                                                                 ,                         32257,                           101
2023/01/15,F5098505                                                                                                                        ,                      18061595,                            33
2023/01/02,CONSOLE                                                                                                                         ,                        435052,                          1920
2023/01/05,F5508363                                                                                                                        ,                       2208891,                           127
2023/01/05,F3463370                                                                                                                        ,                             8,                             3
2023/01/07,SVC_BANKINGAP_PROD                                                                                                              ,                      42769247,                            43
2023/01/13,F5483018                                                                                                                        ,                       1373006,                            57
2023/01/10,F5457203                                                                                                                        ,                      16464523,                          1306
2023/01/02,F5173000                                                                                                                        ,                       1383735,                            74
2023/01/07,F2990903                                                                                                                        ,                      37790898,                           463
2023/01/15,SVC_BIUBIW_PRC_PROD                                                                                                             ,                      54158733,                         44045
2023/01/04,F5365996                                                                                                                        ,                       3637563,                            53
2023/01/04,F5467926                                                                                                                        ,                      14048035,                            45
2023/01/02,SVC_PBITWH_QA                                                                                                                   ,                     591680905,                         10002
2023/01/11,VIEWPOINT                                                                                                                       ,                     569009450,                         24654
2023/01/05,F3817806                                                                                                                        ,                       5536447,                          1686
2023/01/03,SVC_FNBLIFEMI_PROD                                                                                                              ,                         99665,                            21
2023/01/01,SVC_DBEBUBATCHPROD                                                                                                              ,                       4024532,                           102
2023/01/04,F4849086                                                                                                                        ,                        455694,                            15
2023/01/05,F5537533                                                                                                                        ,                       2932378,                            77
2023/01/11,F4993780                                                                                                                        ,                         46273,                            17
2023/01/11,F5344263                                                                                                                        ,                       3168449,                            68
2023/01/01,F3766098                                                                                                                        ,                       3194992,                            21
2023/01/12,F5459842                                                                                                                        ,                       3282886,                           103
2023/01/13,SVC_TERADATACRBIPROD                                                                                                            ,                      34255783,                             9
2023/01/14,SVC_CI_AVALON_PROD                                                                                                              ,                      16089486,                           133
2023/01/11,SVC_FNBLIFEMI_PROD                                                                                                              ,                      10224671,                           273
2023/01/11,SVC_VSADMIN                                                                                                                     ,                      29590915,                           237
2023/01/10,F5109752                                                                                                                        ,                         44381,                            13
2023/01/12,SVC_GLDSEGDEV                                                                                                                   ,                      29889283,                           622
2023/01/08,SVC_FNBINSUR_NONPROD                                                                                                            ,                      15419684,                         18137
2023/01/13,SVC_GMMARKETRISKPROD                                                                                                            ,                     159460824,                         60586
2023/01/12,R5571030                                                                                                                        ,                      12949338,                           100
2023/01/04,SVC_GMETLTRAN_PROD                                                                                                              ,                     578755149,                         14337
2023/01/06,F3622401                                                                                                                        ,                        104937,                             4
2023/01/01,PDCRADMIN                                                                                                                       ,                     286426516,                          5139
2023/01/07,SVC_GMETLDIM_PROD                                                                                                               ,                      54858284,                         13942
2023/01/12,SVC_RMBM_MKTOPS_PROD                                                                                                            ,                      30228381,                         14686
2023/01/02,F5457203                                                                                                                        ,                      19270617,                          1337
2023/01/11,F3576477                                                                                                                        ,                       1376046,                            57
2023/01/07,SVC_CRCARD_SAS_PROD                                                                                                             ,                     146409825,                         68161
2023/01/14,F5090598                                                                                                                        ,                      88401670,                          1892
2023/01/02,SVC_CTRLEFFECT_PROD                                                                                                             ,                        557267,                           303
2023/01/03,SVC_BANKINGAP_PROD                                                                                                              ,                     269119554,                           538
2023/01/02,F5109671                                                                                                                        ,                       1420225,                            48
2023/01/04,SVC_GMETLGL_PROD                                                                                                                ,                      51444313,                          6187
2023/01/02,SVC_TRDT_CROIT_UAT                                                                                                              ,                       9524792,                          7050
2023/01/10,F5275709                                                                                                                        ,                       2431792,                           100
2023/01/09,SVC_BIUBIW_LOAD_DEV                                                                                                             ,                         15692,                            36
2023/01/10,SVC_RSSQLBIPROD                                                                                                                 ,                      10314586,                            75
2023/01/13,F5159431                                                                                                                        ,                            40,                            15
2023/01/01,F5329744                                                                                                                        ,                        121988,                            11
2023/01/05,F4656083                                                                                                                        ,                         60970,                            19
2023/01/13,F3867919                                                                                                                        ,                      29806046,                            69
2023/01/04,F5442036                                                                                                                        ,                             8,                             5
2023/01/05,SVC_DBEBUBATCHPROD                                                                                                              ,                      36764607,                           601
2023/01/13,F5065100                                                                                                                        ,                        557886,                            57
2023/01/15,SVC_LENDINGBI_PROD                                                                                                              ,                      38162823,                           239
2023/01/12,F5464641                                                                                                                        ,                         95204,                            69
2023/01/05,N5350123                                                                                                                        ,                         80556,                            39
2023/01/10,F5380243                                                                                                                        ,                       2579819,                           234
2023/01/06,F2347474                                                                                                                        ,                      36232252,                            48
2023/01/14,F5100488                                                                                                                        ,                      40239649,                            86
2023/01/01,SVC_BUSINTELUNT                                                                                                                 ,                      74429733,                          1365
2023/01/09,F3616401                                                                                                                        ,                       2704527,                           168
2023/01/13,SVC_GOOGLE_DEV                                                                                                                  ,                        309247,                           102
2023/01/10,F5442583                                                                                                                        ,                       3140533,                           312
2023/01/12,F5142040                                                                                                                        ,                            40,                            15
2023/01/07,CONSOLE                                                                                                                         ,                        280220,                          1224
2023/01/09,F5330971                                                                                                                        ,                      23948556,                           516
2023/01/09,F5065585                                                                                                                        ,                     626681365,                           445
2023/01/09,F5312639                                                                                                                        ,                       7516688,                           244
2023/01/03,F5328640                                                                                                                        ,                       5851424,                           788
2023/01/06,N3875504                                                                                                                        ,                         89106,                            25
2023/01/08,SVC_INF_ALMA_DEV                                                                                                                ,                       1667200,                          8352
2023/01/05,F5347742                                                                                                                        ,                      43456455,                          2195
2023/01/14,F5332575                                                                                                                        ,                      15403040,                           118
2023/01/09,B5031974                                                                                                                        ,                       1108557,                           325
2023/01/09,F5074142                                                                                                                        ,                       9976630,                            12
2023/01/10,F5386624                                                                                                                        ,                       1966032,                           103
2023/01/15,SVC_TDETL_PROD                                                                                                                  ,                        335261,                           101
2023/01/12,F5462738                                                                                                                        ,                         15769,                            16
2023/01/09,F4913868                                                                                                                        ,                       5059727,                            32
2023/01/08,SVC_SQL_REPORTS_PROD                                                                                                            ,                       1193031,                            80
2023/01/12,F3212971                                                                                                                        ,                       4675298,                           137
2023/01/08,F5064627                                                                                                                        ,                         63088,                            78
2023/01/12,SVC_EFTPHDATA_PROD                                                                                                              ,                      89435243,                          1183
2023/01/09,F4938275                                                                                                                        ,                      61488205,                           521
2023/01/11,F3142329                                                                                                                        ,                          6052,                             8
2023/01/06,F5470803                                                                                                                        ,                         25280,                            25
2023/01/13,F5463858                                                                                                                        ,                     143972772,                            91
2023/01/12,F3796647                                                                                                                        ,                      15341462,                           455
2023/01/14,SVC_RMBM_GSSCA_DEV                                                                                                              ,                          7289,                             5
2023/01/13,SVC_TDATA_TESTS_PROD                                                                                                            ,                    4042602144,                         18864
2023/01/03,F3766098                                                                                                                        ,                       3201663,                            21
2023/01/11,SVC_DDBI_EXT_DEV                                                                                                                ,                      66048419,                           358
2023/01/10,F4964780                                                                                                                        ,                        179819,                            84
2023/01/11,F4666917                                                                                                                        ,                         37056,                            14
2023/01/15,SVC_TERADATAINS_PROD                                                                                                            ,                    1408641238,                           857
2023/01/12,TDWM                                                                                                                            ,                        253224,                          5687
2023/01/13,F5381754                                                                                                                        ,                      23558865,                           212
2023/01/15,SVC_INF_ALMA_DEV                                                                                                                ,                       2203338,                          8068
2023/01/07,UNITYMGMT                                                                                                                       ,                     168238037,                         28524
2023/01/13,SVC_DA_SSIS_PROD                                                                                                                ,                      19695755,                            16
2023/01/02,SVC_EBUBDSSCHEDULE                                                                                                              ,                      75412516,                          5330
2023/01/12,F5411963                                                                                                                        ,                       9450808,                         72585
2023/01/04,SVC_BIUBIW_SCRD_PROD                                                                                                            ,                        740558,                           373
2023/01/10,SVC_TERADATA_BI_PROD                                                                                                            ,                     825495330,                          2447
2023/01/13,F5383811                                                                                                                        ,                      81930791,                           618
2023/01/13,F5329906                                                                                                                        ,                        616812,                            27
2023/01/09,F5588200                                                                                                                        ,                         13046,                            39
2023/01/01,SVC_ABIDBC_RCA_PROD                                                                                                             ,                      79315486,                          3445
2023/01/10,F5421969                                                                                                                        ,                         21721,                            10
2023/01/06,SVC_GMMARKETRISKUAT                                                                                                             ,                       2901473,                          3498
2023/01/09,SVC_CRO_SECM1_PROD                                                                                                              ,                    2337305230,                         82952
2023/01/09,F5367034                                                                                                                        ,                       8837948,                           275
2023/01/02,SVC_FNBBBI_PROD                                                                                                                 ,                      13885513,                           736
2023/01/10,R5558115                                                                                                                        ,                      67246478,                           294
2023/01/06,SVC_RMBM_GSSCA_DEV                                                                                                              ,                         98753,                           207
2023/01/14,SVC_WIM_FNB_PROD                                                                                                                ,                       3780616,                           744
2023/01/13,SVC_BCBANALYT_PROD                                                                                                              ,                        105373,                            62
