   LogDate,UserName                                                                                                                        ,             Sum(TotalIOCount),                Count(QueryID)
2023/01/09,F5116716                                                                                                                        ,                            40,                            20
2023/01/18,F3025683                                                                                                                        ,                       2688646,                            37
2023/01/13,F3867919                                                                                                                        ,                      29806046,                            69
2023/01/16,SVC_GMETLBAL_PROD                                                                                                               ,                     469180261,                         12628
2023/01/10,F5569818                                                                                                                        ,                        163505,                            21
2023/01/09,F5064627                                                                                                                        ,                         21118,                            51
2023/01/05,F5525888                                                                                                                        ,                      11857249,                           231
2023/01/13,F5267013                                                                                                                        ,                       1489724,                            62
2023/01/18,F5442001                                                                                                                        ,                      19137638,                            13
2023/01/13,F5129516                                                                                                                        ,                       4304437,                            60
2023/01/16,SVC_CRO_SECM1_PROD                                                                                                              ,                    3067084227,                        251742
2023/01/11,F5476429                                                                                                                        ,                            64,                            27
2023/01/05,F5332591                                                                                                                        ,                            30,                            75
2023/01/18,F4749464                                                                                                                        ,                       1155407,                            45
2023/01/09,SVC_RDAO_BDPTD_DEV                                                                                                              ,                          8118,                           112
2023/01/16,F5289815                                                                                                                        ,                      17440138,                           152
2023/01/16,SVC_SQL_REPORTS_PROD                                                                                                            ,                      43755315,                           779
2023/01/11,F5148022                                                                                                                        ,                      44828277,                          4101
2023/01/15,F3158500                                                                                                                        ,                      35661031,                           131
2023/01/13,F5329035                                                                                                                        ,                      13249415,                           866
2023/01/05,F5173000                                                                                                                        ,                       1231685,                            74
2023/01/14,SVC_GIA_PBI_PROD                                                                                                                ,                      29596260,                           146
2023/01/15,F4995058                                                                                                                        ,                     120452871,                          1236
2023/01/16,TDWM                                                                                                                            ,                        204163,                          7251
2023/01/13,SVC_RASEOD_RMB_QA                                                                                                               ,                         25228,                          1161
2023/01/10,F4939514                                                                                                                        ,                      14196309,                          4880
2023/01/16,F5382564                                                                                                                        ,                       3665386,                           190
2023/01/08,SVC_INF_ALMA_DEV                                                                                                                ,                       1667200,                          8352
2023/01/09,F5340500                                                                                                                        ,                       3797770,                           118
2023/01/11,F5320763                                                                                                                        ,                       1831561,                            43
2023/01/11,F5523567                                                                                                                        ,                        317996,                            17
2023/01/09,B5031974                                                                                                                        ,                       1108557,                           325
2023/01/15,SVC_FNBDELIVERY_PROD                                                                                                            ,                     647516945,                          3747
2023/01/18,F5090989                                                                                                                        ,                            24,                            60
2023/01/08,F3458431                                                                                                                        ,                       1704285,                            57
2023/01/12,F5462738                                                                                                                        ,                         15769,                            16
2023/01/09,F4913868                                                                                                                        ,                       5059727,                            32
2023/01/13,SVC_CRO_SECM1_PROD                                                                                                              ,                    3209497446,                        116693
2023/01/17,F5062837                                                                                                                        ,                      11527805,                            44
2023/01/16,SVC_SNA_TERA_PROD                                                                                                               ,                       3450137,                          1556
2023/01/11,F5549841                                                                                                                        ,                        839085,                            45
2023/01/16,SVC_ETL_DWSPS_PROD                                                                                                              ,                       3574815,                           564
2023/01/11,TDWM                                                                                                                            ,                        289813,                          7229
2023/01/18,SVC_TRDT_CROIT_PROD                                                                                                             ,                      86589463,                         22650
2023/01/11,F5476135                                                                                                                        ,                         20022,                            14
2023/01/05,SVC_FXPHCTRM_PROD                                                                                                               ,                          4074,                            30
2023/01/10,F5096863                                                                                                                        ,                            34,                            16
2023/01/17,F5112532                                                                                                                        ,                        645131,                            15
2023/01/16,SVC_BISYSACC                                                                                                                    ,                        650547,                            48
2023/01/17,F2659549                                                                                                                        ,                      57038565,                            86
2023/01/16,F5453836                                                                                                                        ,                       1513711,                            49
2023/01/17,SVC_CRCARD_SAS_PROD                                                                                                             ,                     171393394,                         88962
2023/01/18,SVC_INSACTUARIALPROD                                                                                                            ,                      11846028,                          1958
2023/01/16,SVC_WIM_BDP_R_DEV                                                                                                               ,                        469079,                           277
2023/01/11,F4666917                                                                                                                        ,                         37056,                            14
2023/01/18,F5440181                                                                                                                        ,                        167901,                             6
2023/01/17,F5522862                                                                                                                        ,                      10794829,                           283
2023/01/06,F4969308                                                                                                                        ,                         57395,                            16
2023/01/13,SVC_FNBINSUR_PROD                                                                                                               ,                      17842103,                         18681
2023/01/16,SVC_HRBI_SIT                                                                                                                    ,                          6054,                            12
2023/01/11,SVC_LENDINGBI_PROD                                                                                                              ,                      37712099,                           257
2023/01/18,SVC_WIM_FNB_DEV                                                                                                                 ,                       1978981,                           762
2023/01/13,F3795241                                                                                                                        ,                         11234,                             7
2023/01/13,SVC_CDRM_DQ_PROD                                                                                                                ,                        577768,                            34
2023/01/16,F3616401                                                                                                                        ,                        540510,                            48
2023/01/06,F4776585                                                                                                                        ,                      69496687,                           980
2023/01/17,SVC_CLBSAS_PROD                                                                                                                 ,                      79714344,                          2089
2023/01/07,SVC_SQLAGENT_WEALTH                                                                                                             ,                     129305951,                          3614
2023/01/07,SVC_RSSQLBIPROD                                                                                                                 ,                      10268978,                            75
2023/01/11,F4755359                                                                                                                        ,                         42364,                            30
2023/01/13,F5334764                                                                                                                        ,                         53963,                            53
2023/01/13,F3759288                                                                                                                        ,                       9920562,                           102
2023/01/05,SVC_IGX_TERAD_PROD                                                                                                              ,                       1746192,                             7
2023/01/09,F3149005                                                                                                                        ,                       2234885,                            13
2023/01/09,B5319196                                                                                                                        ,                       1327895,                           122
2023/01/08,F4913930                                                                                                                        ,                     130937439,                          3403
2023/01/17,F3212971                                                                                                                        ,                       4500610,                           149
2023/01/13,F5361109                                                                                                                        ,                       9248395,                          1635
2023/01/06,TERADATACONNECT                                                                                                                 ,                         99620,                            12
2023/01/10,F5275318                                                                                                                        ,                         12966,                             9
2023/01/14,SVC_DA_SSIS_PROD                                                                                                                ,                      19163497,                            16
2023/01/12,F5024196                                                                                                                        ,                             8,                             4
2023/01/11,F0146315                                                                                                                        ,                      34890297,                             6
2023/01/05,SVC_PCABI_PROD                                                                                                                  ,                      71665259,                           262
2023/01/08,F5083974                                                                                                                        ,                      10536247,                          1409
2023/01/11,SVC_GMMARKETRISKUAT                                                                                                             ,                       3272964,                          3715
2023/01/06,SVC_BCBANALYT_PROD                                                                                                              ,                        105556,                            62
2023/01/18,F5336120                                                                                                                        ,                        420216,                            76
2023/01/09,F5332311                                                                                                                        ,                             8,                             4
2023/01/17,F3478777                                                                                                                        ,                          2608,                            15
2023/01/11,F5473578                                                                                                                        ,                      25501093,                            99
2023/01/05,SVC_CLBSAS_PROD                                                                                                                 ,                      98287902,                          1713
2023/01/08,SVC_BIUBIW_SCRD_PROD                                                                                                            ,                        733345,                           373
2023/01/18,F5570174                                                                                                                        ,                         70667,                            13
2023/01/17,SVC_DIGIS_UAT                                                                                                                   ,                       1214818,                           134
2023/01/11,F5173787                                                                                                                        ,                      17774423,                           140
2023/01/18,F5390842                                                                                                                        ,                        850077,                           148
2023/01/05,F4834194                                                                                                                        ,                       1138640,                            63
2023/01/08,F4667395                                                                                                                        ,                     171237355,                           140
2023/01/10,SVC_RASEOD_RMB_QA                                                                                                               ,                         24866,                           965
2023/01/07,SVC_AVALON_PROD                                                                                                                 ,                       5879355,                           905
2023/01/09,SVC_HDP_DQ_DEV                                                                                                                  ,                       2074911,                          1032
2023/01/06,SVC_TERADATA_BI_PROD                                                                                                            ,                     877001605,                          2447
2023/01/04,F5566495                                                                                                                        ,                      84089309,                           205
2023/01/16,SVC_TERADATABI_PROD                                                                                                             ,                       1620950,                            41
2023/01/12,F5556104                                                                                                                        ,                        588927,                            85
2023/01/16,SVC_EFTPHDATA_PROD                                                                                                              ,                      94933489,                           501
2023/01/10,F5090660                                                                                                                        ,                       2062104,                         62885
2023/01/09,F5504589                                                                                                                        ,                       4094655,                        134573
2023/01/07,F5442060                                                                                                                        ,                      97685444,                          2139
2023/01/13,SVC_FNBDIRECTCC                                                                                                                 ,                      72301590,                           336
2023/01/16,SVC_DQ_DAM_PROD                                                                                                                 ,                         35595,                           101
2023/01/18,F5592178                                                                                                                        ,                         21441,                            12
2023/01/15,SVC_BIUBIW_DETL_UAT                                                                                                             ,                       4346379,                           721
2023/01/15,SVC_FDW_ARCHIVE_PROD                                                                                                            ,                       1903844,                            56
2023/01/16,F5259770                                                                                                                        ,                       2272064,                            43
2023/01/09,F2347474                                                                                                                        ,                         30821,                            17
2023/01/12,F2744066                                                                                                                        ,                        332361,                            15
2023/01/17,F4638247                                                                                                                        ,                        463127,                            36
2023/01/18,F5532930                                                                                                                        ,                       9595113,                            53
2023/01/06,F5294525                                                                                                                        ,                         77863,                            28
2023/01/10,F5493358                                                                                                                        ,                       5517670,                           139
2023/01/04,F5443016                                                                                                                        ,                      18515623,                           258
2023/01/18,SVC_HFPRICINGPROD                                                                                                               ,                       7565063,                           267
2023/01/11,F5105331                                                                                                                        ,                            12,                            15
2023/01/15,SVC_SAS_D_ACCESS                                                                                                                ,                      47328004,                           414
2023/01/18,F5468817                                                                                                                        ,                        539635,                            72
2023/01/04,SVC_APP_DIGIS_PROD                                                                                                              ,                    1574561985,                        287992
2023/01/06,SVC_DIGIQV                                                                                                                      ,                     540986499,                           339
2023/01/11,F4946014                                                                                                                        ,                      33291752,                            82
2023/01/06,F5057906                                                                                                                        ,                       1163717,                            21
2023/01/05,F5454050                                                                                                                        ,                       2026725,                            13
2023/01/18,F5062837                                                                                                                        ,                      12416918,                           119
2023/01/18,F5328969                                                                                                                        ,                        334182,                            38
2023/01/18,F5332648                                                                                                                        ,                       1429398,                            23
2023/01/10,SVC_ERM_PROD                                                                                                                    ,                         30014,                           262
2023/01/09,SVC_ILP_TERA_UAT                                                                                                                ,                        180346,                           233
2023/01/10,F5091217                                                                                                                        ,                       5346394,                          1013
2023/01/12,B5031974                                                                                                                        ,                       1765896,                           490
2023/01/18,F4795601                                                                                                                        ,                        421896,                            39
2023/01/09,F3208893                                                                                                                        ,                        550849,                          3299
2023/01/04,QOS                                                                                                                             ,                       2056118,                            62
2023/01/15,SVC_DDBI_EXT_DEV                                                                                                                ,                      66963670,                           375
2023/01/17,SVC_LSFBUSBANKING                                                                                                               ,                     466684273,                         22533
2023/01/19,VIEWPOINT                                                                                                                       ,                       2155040,                            92
2023/01/11,F5468817                                                                                                                        ,                             4,                             7
2023/01/08,F5293774                                                                                                                        ,                       4357601,                            36
2023/01/11,SVC_GMETLBAL_PROD                                                                                                               ,                     469941997,                         12975
2023/01/08,SVC_PBLANALYTICS_DEV                                                                                                            ,                       9640316,                           112
2023/01/06,F5310806                                                                                                                        ,                        264459,                            28
2023/01/09,F5454204                                                                                                                        ,                       4237247,                            47
2023/01/17,UNITYMGMT                                                                                                                       ,                     167022855,                         31566
2023/01/09,M5132878                                                                                                                        ,                         25932,                            30
2023/01/07,SVC_ATMBALANCING                                                                                                                ,                        499749,                           255
2023/01/11,SVC_FNBLIFEDA_PROD                                                                                                              ,                             2,                             5
2023/01/16,SVC_FNBBBI_PROD                                                                                                                 ,                      14098516,                           736
2023/01/09,F5385032                                                                                                                        ,                          6936,                            19
2023/01/16,SVC_ICUST_EDW_PROD                                                                                                              ,                      27948216,                          4187
2023/01/11,F3065464                                                                                                                        ,                      42366681,                            50
2023/01/13,F5310806                                                                                                                        ,                        276426,                            28
2023/01/18,SVC_TDETL_PROD                                                                                                                  ,                        453043,                           138
2023/01/11,F3760898                                                                                                                        ,                        397762,                            11
2023/01/10,F5383811                                                                                                                        ,                      13667807,                           112
2023/01/15,SVC_BUSSALESCPROD                                                                                                               ,                     434637794,                          1605
2023/01/18,F5125189                                                                                                                        ,                            32,                            12
2023/01/12,F5116392                                                                                                                        ,                        251174,                            70
2023/01/13,F2862549                                                                                                                        ,                         59954,                            13
2023/01/15,SVC_SPIKEUNLPROD                                                                                                                ,                     287178919,                          4277
2023/01/10,F4858700                                                                                                                        ,                        448098,                            18
2023/01/18,F5386624                                                                                                                        ,                       1306273,                            16
2023/01/11,F5538297                                                                                                                        ,                      48866909,                          1649
2023/01/18,SVC_INCPROD                                                                                                                     ,                       1277805,                           410
2023/01/16,SVC_GMREADERPROD                                                                                                                ,                     114889523,                           703
2023/01/10,F5178916                                                                                                                        ,                       6495904,                           112
2023/01/11,F5429188                                                                                                                        ,                       7738167,                            39
2023/01/13,F5442583                                                                                                                        ,                       2580150,                           285
2023/01/15,SVC_GMETLPROD                                                                                                                   ,                     829165029,                          9417
2023/01/07,F4934768                                                                                                                        ,                        732024,                            33
2023/01/17,SVC_NAV_PLATFORM_DEV                                                                                                            ,                        608504,                          4133
2023/01/18,F4936310                                                                                                                        ,                        567481,                            32
2023/01/16,SVC_INF_ALMA_DEV                                                                                                                ,                       4260541,                         17571
2023/01/13,F5423686                                                                                                                        ,                        807068,                           372
2023/01/11,F5098505                                                                                                                        ,                      24955100,                           232
2023/01/09,F5065240                                                                                                                        ,                      61132185,                           356
2023/01/12,SVC_OLAP_CUBES_PROD                                                                                                             ,                      15943631,                           227
2023/01/05,F5453739                                                                                                                        ,                      14478300,                           407
2023/01/09,SVC_MTDW_EDW_UAT                                                                                                                ,                        728745,                           404
2023/01/18,F5305179                                                                                                                        ,                        128566,                            63
2023/01/07,SVC_CPFSAS_DEV                                                                                                                  ,                       3707578,                         37976
2023/01/13,F5460581                                                                                                                        ,                      12026445,                           139
2023/01/14,F5160340                                                                                                                        ,                       1187717,                            18
2023/01/17,F5531950                                                                                                                        ,                      16547150,                           494
2023/01/05,SVC_DIGIS_PROD                                                                                                                  ,                    1176720006,                         97031
2023/01/17,F5542472                                                                                                                        ,                        920303,                           131
2023/01/11,F5329043                                                                                                                        ,                      11885957,                          1729
2023/01/07,F5413869                                                                                                                        ,                       5767537,                             7
2023/01/16,F5246180                                                                                                                        ,                       2564860,                           231
2023/01/17,F3759288                                                                                                                        ,                      37548758,                          1382
2023/01/17,F5329752                                                                                                                        ,                       1069054,                            86
2023/01/05,F4671171                                                                                                                        ,                        706690,                            29
2023/01/14,SVC_TRDT_CROIT_UAT                                                                                                              ,                        501574,                           302
2023/01/17,SVC_HFPRICINGPROD                                                                                                               ,                       6878448,                           452
2023/01/10,F5148022                                                                                                                        ,                      93772770,                          7349
2023/01/07,SVC_CT_BI_SQL_A_PROD                                                                                                            ,                     431931935,                          1518
2023/01/18,SVC_OPRTNS_AIS_DEV                                                                                                              ,                         10044,                           693
2023/01/16,F3821803                                                                                                                        ,                        127872,                            37
2023/01/18,F5490375                                                                                                                        ,                       3128343,                            51
2023/01/12,DBC                                                                                                                             ,                      93999098,                           281
2023/01/04,F5222826                                                                                                                        ,                         60777,                           327
2023/01/18,F3760898                                                                                                                        ,                        587329,                             4
2023/01/10,F5395879                                                                                                                        ,                           416,                           156
2023/01/07,F3123030                                                                                                                        ,                       6522991,                            22
2023/01/05,SVC_TERADATACRBIPROD                                                                                                            ,                      34133979,                             9
2023/01/13,F5184924                                                                                                                        ,                       1198615,                           122
2023/01/11,F5461219                                                                                                                        ,                       1605709,                            50
2023/01/04,SVC_GTSY_EDW_PROD                                                                                                               ,                        743123,                            85
2023/01/16,F2795698                                                                                                                        ,                         78195,                            13
2023/01/13,F5209137                                                                                                                        ,                        432371,                           201
2023/01/08,SVC_GLDSEGDEV                                                                                                                   ,                      30977160,                           537
2023/01/05,F5028698                                                                                                                        ,                       5097432,                           128
2023/01/16,F5158796                                                                                                                        ,                       8754667,                           135
2023/01/17,F4616332                                                                                                                        ,                        368898,                            26
2023/01/12,F5184371                                                                                                                        ,                       9546921,                           172
